user_id,age,gender,signup_date,country,city,email_opt_in,loyalty_status,last_login_date
user_04785,55.0,Male,,Canada,Vancouver,True,Bronze,2025-07-12
user_04786,63.0,Female,,USA,Houston,True,Bronze,2025-03-18
user_04787,61.0,Female,,France,Marseille,False,Bronze,2025-05-26
user_04788,20.0,Male,,USA,New York,False,Bronze,2025-05-24
user_04789,49.0,Male,,Germany,Frankfurt,False,Platinum,2025-08-30
user_04790,60.0,Female,,Canada,Calgary,True,Bronze,2025-06-15
user_04791,19.0,Male,,Germany,Munich,False,Bronze,2024-12-24
user_04792,44.0,Female,,Canada,Vancouver,True,Silver,2025-07-28
user_04793,48.0,Female,,France,Paris,True,Gold,2025-04-11
user_04794,40.0,Female,,Canada,Toronto,False,Bronze,2025-07-05
user_04795,18.0,Male,,Canada,Halifax,False,Gold,2025-09-20
user_04796,39.0,Female,,Canada,Halifax,True,Bronze,2025-04-15
user_04797,39.0,Male,,USA,New York,False,Bronze,2025-03-08
user_04798,42.0,Male,,USA,Houston,True,Bronze,2025-04-02
user_04799,36.0,Male,,France,Marseille,False,Silver,2024-10-21
user_04800,38.0,Male,,Canada,Vancouver,True,Bronze,2025-04-23
user_04801,44.0,Female,,UK,Manchester,False,Silver,2024-12-22
user_04802,51.0,Female,,France,Paris,True,Bronze,2024-10-21
user_04803,40.0,Female,,Canada,Halifax,False,Gold,2024-11-27
user_04804,38.0,Female,,Canada,Vancouver,True,Bronze,2025-06-16
user_04805,46.0,Female,,USA,New York,True,Silver,2025-07-08
user_04806,18.0,Female,,France,Marseille,True,Silver,2025-03-16
user_04807,51.0,Female,,Canada,Calgary,True,Silver,2024-12-19
user_04808,44.0,Female,,Canada,Vancouver,True,Bronze,2025-06-27
user_04809,45.0,Female,,France,Marseille,True,Gold,2025-07-21
user_04810,59.0,Male,,UK,Birmingham,False,Gold,2025-02-23
user_04811,18.0,Female,,France,Marseille,True,Bronze,2025-05-04
user_04812,18.0,Male,,France,Paris,True,Platinum,2025-08-17
user_04813,48.0,Male,,UK,Manchester,False,Silver,2025-02-26
user_04814,44.0,Female,,France,Paris,False,Silver,2024-12-14
user_04815,47.0,Male,,Canada,Vancouver,True,Bronze,2025-07-29
user_04816,37.0,Male,,France,Lyon,False,Silver,2025-08-29
user_04817,54.0,Male,,UK,London,False,Bronze,2025-08-10
user_04818,58.0,Male,,Germany,Berlin,True,Silver,2025-02-01
user_04819,52.0,Female,,France,Lyon,True,Silver,2025-06-01
user_04820,40.0,Female,,USA,Los Angeles,False,Gold,2025-04-28
user_04821,18.0,Male,,Canada,Vancouver,False,Bronze,2025-07-05
user_04822,56.0,Female,,Canada,Halifax,False,Gold,2025-07-31
user_04823,63.0,Female,,USA,Los Angeles,False,Bronze,2025-02-21
user_04824,54.0,Female,,USA,Houston,False,Silver,2025-02-18
user_04825,31.0,Male,,France,Paris,False,Gold,2024-12-15
user_04826,54.0,Male,,USA,New York,True,Silver,2025-01-27
user_04827,57.0,Male,,Germany,Berlin,False,Bronze,2024-11-10
user_04828,68.0,Male,,UK,Manchester,True,Bronze,2025-06-19
user_04829,31.0,Female,,USA,Houston,True,Bronze,2025-01-27
user_04830,41.0,Male,,USA,Los Angeles,False,Silver,2025-03-07
user_04831,56.0,Female,,Germany,Frankfurt,True,Bronze,2025-08-20
user_04832,45.0,Female,,Canada,Halifax,False,Gold,2025-01-23
user_04833,27.0,Male,,Canada,Toronto,True,Silver,2025-05-21
user_04834,51.0,Male,,France,Marseille,False,Bronze,2025-05-14
user_04835,53.0,Female,,Germany,Frankfurt,True,Bronze,2024-10-15
user_04836,46.0,Female,,UK,London,False,Bronze,2024-10-18
user_04837,48.0,Male,,UK,Manchester,True,Bronze,2025-07-24
user_04838,40.0,Female,,Germany,Frankfurt,False,Silver,2024-12-26
user_04839,67.0,Female,,UK,Manchester,True,Silver,2025-08-28
user_04840,31.0,Female,,Canada,Calgary,True,Gold,2025-02-12
user_04841,35.0,Male,,UK,London,True,Bronze,2025-07-28
user_04842,44.0,Female,,UK,London,False,Platinum,2025-08-03
user_04843,58.0,Female,,Germany,Frankfurt,False,Bronze,2024-11-02
user_04844,22.0,Male,,Germany,Berlin,False,Bronze,2025-04-30
user_04845,25.0,Female,,UK,London,False,Silver,2025-07-30
user_04846,18.0,Female,,USA,New York,False,Gold,2025-08-21
user_04847,45.0,Male,,Germany,Frankfurt,True,Bronze,2025-05-04
user_04848,27.0,Female,,France,Marseille,False,Gold,2025-01-19
user_04849,38.0,Female,,France,Marseille,False,Gold,2025-07-08
user_04850,54.0,Female,,Canada,Toronto,True,Gold,2025-09-11
user_04851,35.0,Female,,UK,Manchester,False,Bronze,2025-08-17
user_04852,48.0,Male,,USA,Houston,False,Gold,2025-07-07
user_04853,40.0,Male,,Canada,Calgary,False,Gold,2024-11-23
user_04854,54.0,Male,,UK,London,False,Silver,2025-03-17
user_04855,51.0,Female,,Germany,Frankfurt,False,Gold,2025-04-13
user_04856,34.0,Male,,France,Lyon,False,Platinum,2024-10-08
user_04857,42.0,Female,,USA,Los Angeles,True,Silver,2025-03-06
user_04858,60.0,Male,,France,Marseille,False,Bronze,2025-02-27
user_04859,50.0,Male,,Germany,Munich,False,Silver,2025-01-11
user_04860,23.0,Female,,UK,Manchester,False,Bronze,2025-06-03
user_04861,54.0,Female,,Germany,Frankfurt,True,Bronze,2024-10-27
user_04862,28.0,Male,,Germany,Munich,True,Silver,2024-10-12
user_04863,66.0,Male,,France,Lyon,True,Bronze,2025-02-05
user_04864,60.0,Male,,USA,Chicago,True,Silver,2025-07-11
user_04865,49.0,Male,,Germany,Munich,False,Gold,2024-11-14
user_04866,47.0,Male,,France,Lyon,True,Silver,2025-06-22
user_04867,41.0,Female,,USA,Los Angeles,False,Platinum,2025-06-20
user_04868,54.0,Male,,UK,Manchester,False,Bronze,2025-08-01
user_04869,39.0,Male,,UK,Birmingham,False,Gold,2025-05-31
user_04870,48.0,Male,,Canada,Calgary,True,Gold,2025-05-30
user_04871,57.0,Male,,France,Paris,False,Bronze,2025-08-19
user_04872,36.0,Female,,USA,Houston,True,Bronze,2025-03-25
user_04873,35.0,Male,,Germany,Berlin,False,Bronze,2024-10-03
user_04874,26.0,Male,,UK,Manchester,True,Gold,2025-01-27
user_04875,28.0,Female,,USA,Chicago,True,Gold,2025-08-06
user_04876,18.0,Female,,France,Marseille,False,Bronze,2025-05-22
user_04877,55.0,Female,,Canada,Vancouver,False,Silver,2025-06-15
user_04878,72.0,Female,,UK,London,False,Bronze,2025-02-09
user_04879,66.0,Female,,USA,Los Angeles,True,Silver,2025-02-27
user_04880,20.0,Female,,USA,Chicago,True,Platinum,2025-07-03
user_04881,55.0,Female,,USA,Chicago,True,Bronze,2024-10-02
user_04882,66.0,Male,,France,Paris,False,Platinum,2024-12-26
user_04883,37.0,Female,,France,Marseille,True,Gold,2025-08-30
user_04884,46.0,Female,,France,Marseille,False,Platinum,2024-10-13
user_04885,18.0,Female,,Germany,Frankfurt,True,Bronze,2025-07-16
user_04886,48.0,Male,,USA,Houston,True,Bronze,2025-06-23
user_04887,28.0,Female,,UK,London,True,Bronze,2025-07-12
user_04888,47.0,Male,,France,Marseille,False,Gold,2025-09-20
user_04889,21.0,Female,,France,Lyon,False,Silver,2025-06-28
user_04890,52.0,Male,,USA,New York,False,Bronze,2025-07-08
user_04891,60.0,Female,,France,Lyon,True,Gold,2025-02-16
user_04892,32.0,Female,,Germany,Munich,True,Bronze,2025-07-05
user_04893,27.0,Male,,Germany,Berlin,True,Bronze,2025-07-06
user_04894,18.0,Male,,France,Lyon,True,Silver,2025-04-27
user_04895,40.0,Male,,USA,New York,False,Bronze,2025-08-12
user_04896,36.0,Female,,USA,Los Angeles,True,Bronze,2025-02-26
user_04897,21.0,Female,,USA,New York,True,Bronze,2025-07-17
user_04898,51.0,Female,,Canada,Halifax,False,Gold,2025-01-06
user_04899,37.0,Male,,France,Marseille,False,Gold,2025-07-30
user_04900,28.0,Female,,USA,Los Angeles,False,Silver,2025-07-31
user_04901,36.0,Female,,Germany,Frankfurt,True,Gold,2025-06-07
user_04902,60.0,Male,,UK,London,False,Silver,2025-05-07
user_04903,53.0,Male,,UK,Manchester,True,Bronze,2025-08-01
user_04904,42.0,Male,,USA,Chicago,False,Gold,2025-09-14
user_04905,54.0,Male,,UK,Birmingham,True,Silver,2024-10-12
user_04906,27.0,Male,,UK,Manchester,True,Silver,2025-09-11
user_04907,45.0,Male,,Canada,Halifax,True,Silver,2025-09-18
user_04908,46.0,Male,,Germany,Frankfurt,True,Silver,2025-02-07
user_04909,37.0,Male,,Germany,Munich,True,Bronze,2025-03-24
user_04910,51.0,Male,,Canada,Halifax,True,Gold,2025-08-04
user_04911,33.0,Female,,Canada,Halifax,False,Bronze,2025-05-12
user_04912,52.0,Female,,UK,Birmingham,True,Gold,2025-04-05
user_04913,53.0,Male,,France,Marseille,True,Bronze,2024-10-13
user_04914,18.0,Female,,UK,Manchester,True,Bronze,2025-02-19
user_04915,62.0,Female,,Canada,Calgary,True,Silver,2025-01-06
user_04916,18.0,Male,,Germany,Berlin,False,Bronze,2025-01-14
user_04917,35.0,Male,,UK,London,True,Gold,2024-11-30
user_04918,60.0,Male,,France,Marseille,True,Silver,2024-12-30
user_04919,39.0,Female,,UK,Birmingham,False,Silver,2025-07-13
user_04920,22.0,Male,,USA,Houston,True,Bronze,2025-02-14
user_04921,28.0,Male,,UK,London,False,Bronze,2025-06-26
user_04922,60.0,Female,,Canada,Halifax,True,Bronze,2025-05-15
user_04923,18.0,Female,,Germany,Berlin,True,Silver,2025-04-16
user_04924,61.0,Male,,Germany,Munich,False,Silver,2025-03-12
user_04925,43.0,Female,,Canada,Vancouver,False,Silver,2025-03-21
user_04926,26.0,Male,,USA,Los Angeles,False,Platinum,2025-07-15
user_04927,35.0,Female,,Canada,Vancouver,True,Silver,2025-03-04
user_04928,29.0,Female,,UK,Manchester,False,Platinum,2025-08-26
user_04929,57.0,Female,,Canada,Vancouver,False,Bronze,2025-05-30
user_04930,55.0,Male,,Canada,Toronto,True,Bronze,2024-12-17
user_04931,18.0,Male,,USA,Chicago,True,Bronze,2025-04-20
user_04932,38.0,Female,,UK,London,True,Bronze,2025-01-14
user_04933,31.0,Male,,France,Lyon,False,Silver,2025-01-24
user_04934,64.0,Female,,France,Marseille,True,Silver,2025-06-12
user_04935,24.0,Male,,Germany,Frankfurt,False,Silver,2025-03-12
user_04936,68.0,Male,,Canada,Vancouver,False,Gold,2025-05-29
user_04937,44.0,Male,,Germany,Munich,False,Platinum,2025-07-06
user_04938,27.0,Male,,USA,Houston,False,Gold,2024-11-22
user_04939,34.0,Female,,France,Lyon,True,Bronze,2024-12-30
user_04940,32.0,Male,,Canada,Vancouver,True,Bronze,2025-03-23
user_04941,25.0,Female,,USA,Los Angeles,False,Bronze,2024-12-24
user_04942,46.0,Female,,USA,Los Angeles,False,Bronze,2025-08-05
user_04943,26.0,Female,,Canada,Halifax,True,Silver,2024-10-04
user_04944,18.0,Female,,USA,Houston,True,Silver,2024-12-04
user_04945,39.0,Female,,Canada,Vancouver,False,Bronze,2025-07-20
user_04946,18.0,Female,,Canada,Vancouver,False,Gold,2024-11-30
user_04947,33.0,Male,,UK,Birmingham,False,Gold,2025-05-15
user_04948,31.0,Female,,Germany,Berlin,False,Bronze,2024-10-18
user_04949,31.0,Female,,USA,Los Angeles,False,Bronze,2025-05-29
user_04950,74.0,Male,,USA,Chicago,True,Gold,2025-07-31
user_04951,45.0,Female,,UK,Birmingham,False,Silver,2025-03-24
user_04952,48.0,Male,,UK,London,True,Bronze,2025-07-16
user_04953,18.0,Female,,UK,Manchester,False,Bronze,2025-04-21
user_04954,34.0,Male,,France,Lyon,True,Bronze,2025-02-10
user_04955,48.0,Female,,France,Lyon,False,Bronze,2024-11-22
user_04956,29.0,Male,,France,Marseille,True,Gold,2025-02-04
user_04957,58.0,Female,,Canada,Calgary,True,Bronze,2025-09-15
user_04958,26.0,Male,,USA,Houston,False,Bronze,2025-04-04
user_04959,40.0,Female,,Germany,Munich,False,Bronze,2025-01-08
user_04960,35.0,Male,,Canada,Vancouver,True,Gold,2025-05-18
user_04961,47.0,Female,,USA,Houston,True,Bronze,2025-09-24
user_04962,35.0,Male,,USA,Los Angeles,True,Bronze,2025-01-20
user_04963,40.0,Male,,UK,Manchester,False,Silver,2025-03-10
user_04964,41.0,Male,,UK,London,True,Silver,2025-03-28
user_04965,33.0,Female,,Canada,Toronto,False,Bronze,2024-10-11
user_04966,52.0,Male,,UK,London,False,Bronze,2025-05-22
user_04967,48.0,Female,,USA,Los Angeles,False,Gold,2024-12-03
user_04968,43.0,Male,,UK,Manchester,False,Platinum,2025-03-13
user_04969,38.0,Female,,France,Marseille,False,Bronze,2024-12-14
user_04970,56.0,Male,,UK,Birmingham,False,Bronze,2025-08-13
user_04971,41.0,Male,,USA,Chicago,True,Bronze,2025-09-16
user_04972,40.0,Male,,Canada,Vancouver,True,Gold,2025-02-13
user_04973,46.0,Male,,Germany,Berlin,False,Silver,2025-02-22
user_04974,70.0,Male,,UK,London,True,Gold,2025-02-27
user_04975,24.0,Male,,USA,New York,True,Silver,2024-12-14
user_04976,56.0,Female,,Germany,Munich,False,Platinum,2025-02-21
user_04977,18.0,Female,,Germany,Berlin,True,Gold,2024-10-30
user_04978,48.0,Male,,France,Marseille,False,Gold,2025-08-08
user_04979,68.0,Female,,Germany,Frankfurt,False,Silver,2025-04-16
user_04980,52.0,Male,,USA,Houston,False,Bronze,2025-03-17
user_04981,47.0,Male,,USA,New York,False,Silver,2025-05-04
user_04982,36.0,Male,,UK,Birmingham,True,Silver,2025-04-20
user_04983,45.0,Male,,UK,London,True,Silver,2024-11-04
user_04984,40.0,Male,,UK,London,False,Bronze,2025-03-30
user_04985,32.0,Female,,Germany,Frankfurt,True,Silver,2025-08-31
user_04986,40.0,Female,,Germany,Frankfurt,False,Silver,2025-06-18
user_04987,47.0,Female,,France,Marseille,False,Silver,2025-06-07
user_04988,33.0,Male,,UK,Birmingham,True,Bronze,2024-12-30
user_04989,32.0,Male,,Canada,Toronto,True,Silver,2025-08-06
user_04990,24.0,Female,,France,Marseille,False,Bronze,2025-09-11
user_04991,50.0,Male,,Canada,Halifax,True,Gold,2025-05-21
user_04992,52.0,Male,,Germany,Munich,False,Silver,2025-05-09
user_04993,48.0,Male,,France,Marseille,False,Bronze,2025-01-27
user_04994,59.0,Male,,France,Marseille,True,Bronze,2025-08-11
user_04995,46.0,Female,,USA,New York,False,Silver,2025-02-04
user_04996,50.0,Male,,Germany,Berlin,True,Bronze,2025-07-16
user_04997,49.0,Male,,Germany,Munich,False,Platinum,2025-06-23
user_04998,43.0,Female,,France,Marseille,False,Silver,2024-12-15
user_04999,36.0,Female,,Germany,Frankfurt,False,Bronze,2025-05-17
user_05000,75.0,Male,,France,Marseille,False,Silver,2024-12-19
user_05001,37.0,Male,,USA,Chicago,False,Bronze,2025-08-25
user_05002,34.0,Female,,France,Marseille,True,Gold,2024-10-05
user_05003,51.0,Male,,Germany,Frankfurt,False,Bronze,2025-08-20
user_05004,48.0,Male,,Germany,Munich,True,Platinum,2025-05-23
user_05005,23.0,Male,,France,Marseille,True,Silver,2025-05-11
user_05006,61.0,Male,,France,Marseille,True,Gold,2025-06-18
user_05007,43.0,Female,,France,Marseille,False,Bronze,2025-01-27
user_05008,28.0,Female,,UK,Manchester,True,Bronze,2025-01-24
user_05009,62.0,Female,,Germany,Frankfurt,True,Gold,2025-08-30
user_05010,54.0,Female,,Germany,Munich,True,Silver,2025-03-01
user_05011,25.0,Female,,UK,London,False,Bronze,2025-06-19
user_05012,71.0,Female,,France,Marseille,False,Bronze,2025-05-12
user_05013,54.0,Female,,USA,Houston,False,Bronze,2025-03-23
user_05014,44.0,Male,,France,Lyon,False,Silver,2025-08-21
user_05015,68.0,Male,,France,Paris,True,Bronze,2025-05-31
user_05016,47.0,Female,,UK,Manchester,False,Bronze,2025-04-21
user_05017,44.0,Male,,Germany,Munich,True,Bronze,2024-12-25
user_05018,34.0,Male,,France,Paris,False,Silver,2025-04-10
user_05019,53.0,Male,,Germany,Frankfurt,True,Bronze,2025-08-02
user_05020,51.0,Female,,Canada,Halifax,False,Platinum,2025-07-04
user_05021,44.0,Male,,Germany,Munich,False,Bronze,2025-09-20
user_05022,32.0,Male,,USA,New York,False,Platinum,2024-09-28
user_05023,46.0,Male,,USA,Chicago,False,Silver,2024-10-17
user_05024,43.0,Male,,France,Lyon,True,Bronze,2025-01-13
user_05025,24.0,Female,,Germany,Berlin,False,Bronze,2025-03-12
user_05026,22.0,Male,,France,Lyon,False,Silver,2025-04-27
user_05027,53.0,Male,,UK,London,False,Silver,2024-11-12
user_05028,18.0,Male,,USA,Chicago,True,Silver,2025-04-09
user_05029,47.0,Female,,France,Marseille,False,Bronze,2025-01-21
user_05030,37.0,Female,,UK,Manchester,False,Platinum,2025-01-20
user_05031,64.0,Male,,France,Marseille,True,Platinum,2025-04-29
user_05032,37.0,Male,,Germany,Frankfurt,True,Silver,2025-02-28
user_05033,54.0,Female,,Germany,Berlin,True,Silver,2025-02-10
user_05034,38.0,Female,,Germany,Frankfurt,False,Silver,2025-01-25
user_05035,46.0,Male,,Germany,Berlin,True,Bronze,2025-05-08
user_05036,55.0,Male,,Canada,Toronto,False,Bronze,2025-05-29
user_05037,37.0,Male,,UK,Manchester,True,Silver,2024-12-07
user_05038,59.0,Male,,UK,London,False,Gold,2025-03-30
user_05039,29.0,Female,,Germany,Frankfurt,True,Bronze,2025-05-24
user_05040,49.0,Female,,Canada,Toronto,True,Silver,2025-01-27
user_05041,58.0,Female,,Germany,Berlin,True,Gold,2025-02-26
user_05042,54.0,Female,,Canada,Vancouver,False,Bronze,2025-09-09
user_05043,73.0,Male,,Germany,Frankfurt,True,Bronze,2025-09-10
user_05044,33.0,Female,,USA,Chicago,False,Gold,2024-10-20
user_05045,24.0,Male,,USA,Houston,True,Bronze,2025-01-12
user_05046,29.0,Male,,France,Marseille,True,Bronze,2024-12-14
user_05047,54.0,Female,,Germany,Berlin,True,Bronze,2024-12-20
user_05048,52.0,Male,,UK,Birmingham,False,Bronze,2025-08-11
user_05049,46.0,Female,,France,Marseille,False,Gold,2025-01-11
user_05050,27.0,Female,,USA,New York,False,Silver,2025-05-06
user_05051,56.0,Female,,Germany,Munich,True,Silver,2024-12-15
user_05052,26.0,Female,,France,Lyon,False,Silver,2024-10-06
user_05053,62.0,Male,,Germany,Berlin,False,Platinum,2024-11-12
user_05054,75.0,Male,,USA,Houston,True,Bronze,2025-09-13
user_05055,50.0,Female,,France,Lyon,True,Bronze,2024-11-09
user_05056,53.0,Female,,USA,Los Angeles,False,Platinum,2025-08-12
user_05057,37.0,Female,,Canada,Vancouver,False,Platinum,2025-08-10
user_05058,18.0,Male,,USA,Houston,True,Bronze,2025-09-10
user_05059,35.0,Male,,Germany,Frankfurt,False,Bronze,2025-06-11
user_05060,28.0,Male,,UK,Manchester,True,Silver,2025-09-23
user_05061,22.0,Female,,USA,Chicago,True,Bronze,2025-06-14
user_05062,70.0,Female,,UK,Manchester,False,Silver,2025-06-23
user_05063,48.0,Female,,Canada,Calgary,False,Bronze,2025-05-16
user_05064,50.0,Male,,France,Marseille,True,Bronze,2024-10-13
user_05065,40.0,Male,,France,Paris,False,Silver,2024-12-29
user_05066,42.0,Male,,UK,London,True,Platinum,2025-03-09
user_05067,59.0,Male,,France,Lyon,False,Silver,2025-01-15
user_05068,44.0,Male,,USA,Chicago,True,Bronze,2025-03-27
user_05069,52.0,Female,,UK,London,False,Platinum,2025-04-29
user_05070,41.0,Male,,Germany,Berlin,False,Silver,2025-08-20
user_05071,39.0,Male,,USA,Houston,True,Bronze,2024-11-04
user_05072,23.0,Female,,USA,New York,False,Bronze,2025-05-10
user_05073,18.0,Female,,USA,New York,True,Bronze,2025-06-18
user_05074,40.0,Male,,Germany,Munich,False,Silver,2025-02-02
user_05075,45.0,Male,,Canada,Halifax,False,Silver,2025-07-04
user_05076,25.0,Female,,France,Paris,False,Bronze,2024-10-14
user_05077,44.0,Female,,UK,Manchester,False,Bronze,2025-08-24
user_05078,45.0,Female,,Canada,Toronto,True,Bronze,2025-05-28
user_05079,18.0,Male,,UK,London,True,Silver,2025-08-27
user_05080,30.0,Female,,France,Paris,False,Bronze,2025-08-23
user_05081,50.0,Female,,Germany,Berlin,True,Bronze,2025-05-16
user_05082,50.0,Male,,USA,Los Angeles,True,Platinum,2025-03-02
user_05083,27.0,Male,,USA,Houston,False,Silver,2025-05-09
user_05084,47.0,Female,,Germany,Frankfurt,True,Bronze,2025-07-12
user_05085,60.0,Male,,Canada,Vancouver,True,Silver,2025-07-13
user_05086,56.0,Female,,Canada,Vancouver,False,Bronze,2024-11-22
user_05087,43.0,Female,,UK,Manchester,False,Gold,2024-11-23
user_05088,37.0,Male,,Germany,Berlin,False,Gold,2025-07-30
user_05089,35.0,Female,,Canada,Halifax,False,Silver,2025-06-20
user_05090,51.0,Male,,Germany,Berlin,True,Gold,2025-05-24
user_05091,47.0,Female,,France,Lyon,False,Bronze,2024-10-12
user_05092,54.0,Female,,USA,Houston,True,Gold,2025-05-15
user_05093,46.0,Female,,USA,New York,True,Bronze,2025-02-12
user_05094,57.0,Male,,USA,Chicago,False,Bronze,2025-03-10
user_05095,46.0,Female,,Germany,Frankfurt,True,Platinum,2025-08-20
user_05096,56.0,Female,,Germany,Berlin,True,Silver,2025-05-11
user_05097,57.0,Female,,UK,Manchester,True,Platinum,2025-03-02
user_05098,32.0,Female,,USA,New York,False,Bronze,2025-03-16
user_05099,18.0,Male,,UK,Manchester,True,Silver,2025-08-01
user_05100,68.0,Female,,USA,Chicago,False,Bronze,2024-10-22
user_05101,48.0,Male,,UK,London,False,Silver,2024-11-03
user_05102,18.0,Male,,UK,Birmingham,True,Bronze,2024-11-08
user_05103,34.0,Female,,France,Lyon,True,Bronze,2024-11-29
user_05104,56.0,Female,,UK,Manchester,False,Bronze,2025-07-01
user_05105,40.0,Female,,Germany,Berlin,False,Gold,2025-06-23
user_05106,37.0,Male,,UK,London,False,Bronze,2025-03-14
user_05107,65.0,Male,,USA,New York,False,Gold,2025-03-18
user_05108,29.0,Male,,UK,Birmingham,False,Bronze,2025-05-05
user_05109,32.0,Male,,Canada,Vancouver,True,Bronze,2025-09-16
user_05110,47.0,Female,,USA,Los Angeles,False,Bronze,2025-01-28
user_05111,50.0,Female,,Canada,Halifax,True,Platinum,2025-04-30
user_05112,52.0,Male,,USA,New York,False,Bronze,2025-05-09
user_05113,58.0,Male,,Germany,Berlin,True,Bronze,2025-09-13
user_05114,47.0,Male,,Germany,Frankfurt,False,Gold,2025-01-15
user_05115,52.0,Female,,Germany,Munich,True,Bronze,2025-07-07
user_05116,40.0,Female,,Canada,Vancouver,True,Gold,2025-02-28
user_05117,45.0,Male,,France,Lyon,False,Bronze,2025-02-18
user_05118,46.0,Male,,USA,Los Angeles,True,Silver,2025-07-29
user_05119,48.0,Male,,Germany,Frankfurt,False,Bronze,2025-05-21
user_05120,56.0,Male,,USA,Houston,False,Silver,2024-11-25
user_05121,53.0,Female,,Canada,Vancouver,True,Gold,2025-01-07
user_05122,45.0,Female,,France,Marseille,True,Gold,2025-01-01
user_05123,32.0,Male,,Canada,Toronto,False,Silver,2025-08-28
user_05124,45.0,Female,,USA,Chicago,False,Platinum,2024-10-28
user_05125,44.0,Male,,France,Lyon,False,Bronze,2024-12-18
user_05126,47.0,Male,,France,Paris,True,Bronze,2025-07-20
user_05127,75.0,Female,,Canada,Halifax,True,Silver,2025-03-03
user_05128,36.0,Male,,Germany,Frankfurt,False,Silver,2024-12-28
user_05129,51.0,Male,,USA,Houston,True,Bronze,2024-11-21
user_05130,60.0,Female,,UK,Birmingham,True,Silver,2025-04-04
user_05131,46.0,Female,,UK,London,True,Bronze,2025-02-20
user_05132,75.0,Male,,Canada,Halifax,False,Gold,2025-04-19
user_05133,39.0,Female,,USA,Los Angeles,False,Gold,2024-11-04
user_05134,49.0,Male,,USA,Houston,True,Silver,2025-01-25
user_05135,32.0,Female,,Canada,Toronto,True,Bronze,2025-01-16
user_05136,39.0,Male,,USA,New York,False,Silver,2025-03-21
user_05137,48.0,Female,,Germany,Frankfurt,True,Gold,2025-01-08
user_05138,57.0,Male,,Canada,Vancouver,False,Bronze,2025-05-19
user_05139,49.0,Female,,Germany,Berlin,False,Silver,2025-09-23
user_05140,63.0,Female,,USA,Houston,False,Platinum,2024-10-10
user_05141,43.0,Male,,Canada,Halifax,False,Bronze,2025-08-14
user_05142,39.0,Female,,USA,Los Angeles,False,Bronze,2025-05-16
user_05143,75.0,Male,,Canada,Halifax,False,Bronze,2025-04-01
user_05144,50.0,Female,,USA,Houston,False,Silver,2025-01-03
user_05145,33.0,Male,,Germany,Frankfurt,True,Platinum,2025-09-02
user_05146,34.0,Male,,Germany,Berlin,False,Silver,2025-09-04
user_05147,30.0,Female,,USA,New York,True,Bronze,2024-10-16
user_05148,58.0,Male,,Canada,Halifax,True,Silver,2025-09-23
user_05149,39.0,Female,,UK,London,True,Silver,2025-04-21
user_05150,46.0,Female,,Germany,Berlin,False,Silver,2025-09-22
user_05151,43.0,Male,,Germany,Munich,True,Bronze,2025-06-11
user_05152,55.0,Male,,UK,Manchester,False,Silver,2024-12-04
user_05153,32.0,Female,,USA,Chicago,False,Silver,2024-12-28
user_05154,28.0,Female,,Canada,Halifax,True,Bronze,2025-02-06
user_05155,48.0,Male,,USA,Chicago,True,Silver,2024-09-30
user_05156,53.0,Male,,France,Marseille,True,Platinum,2025-01-31
user_05157,49.0,Female,,Germany,Munich,True,Bronze,2025-07-16
user_05158,32.0,Female,,France,Paris,False,Platinum,2025-06-30
user_05159,54.0,Female,,Germany,Munich,True,Bronze,2025-09-10
user_05160,33.0,Male,,Germany,Frankfurt,True,Gold,2025-06-27
user_05161,36.0,Female,,France,Marseille,True,Bronze,2025-09-06
user_05162,30.0,Female,,France,Lyon,True,Bronze,2025-02-26
user_05163,64.0,Male,,USA,Houston,True,Silver,2025-07-04
user_05164,54.0,Male,,France,Lyon,False,Silver,2024-10-22
user_05165,53.0,Male,,USA,Chicago,False,Gold,2025-05-23
user_05166,63.0,Female,,USA,New York,False,Silver,2025-08-06
user_05167,75.0,Male,,USA,Chicago,True,Silver,2025-09-08
user_05168,19.0,Female,,Germany,Munich,True,Platinum,2024-10-24
user_05169,33.0,Female,,Germany,Frankfurt,False,Silver,2024-10-08
user_05170,35.0,Male,,France,Marseille,False,Bronze,2025-06-01
user_05171,31.0,Female,,Germany,Berlin,False,Bronze,2025-05-25
user_05172,28.0,Female,,France,Marseille,False,Bronze,2025-08-29
user_05173,40.0,Male,,Germany,Frankfurt,True,Gold,2024-10-16
user_05174,26.0,Female,,Canada,Halifax,True,Bronze,2025-05-08
user_05175,49.0,Female,,Canada,Calgary,True,Bronze,2025-09-20
user_05176,45.0,Male,,France,Lyon,False,Bronze,2025-04-22
user_05177,52.0,Female,,Germany,Munich,False,Silver,2025-06-12
user_05178,52.0,Female,,Germany,Berlin,False,Bronze,2025-05-30
user_05179,53.0,Male,,USA,Houston,True,Bronze,2025-05-12
user_05180,39.0,Female,,UK,Birmingham,True,Silver,2025-08-28
user_05181,75.0,Female,,France,Lyon,False,Gold,2025-04-13
user_05182,48.0,Female,,UK,London,True,Bronze,2025-07-23
user_05183,18.0,Male,,UK,Birmingham,False,Silver,2025-08-01
user_05184,29.0,Male,,France,Paris,False,Bronze,2024-12-14
user_05185,18.0,Male,,Germany,Berlin,False,Platinum,2025-06-22
user_05186,45.0,Female,,France,Paris,True,Bronze,2025-02-23
user_05187,42.0,Female,,UK,London,False,Platinum,2025-02-07
